# <s> 	 error of <s> 	 H 	 count
8.57343	8.99797	0	11440
1.58182	0.889695	3.67	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.68	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.69	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.7	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.71	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.72	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.73	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.74	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.75	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.76	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.77	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.78	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.79	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.8	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.81	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.82	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.83	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.84	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.85	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.86	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.87	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.88	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.89	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.9	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.91	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.92	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.93	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.94	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.95	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.96	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.97	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.98	11440
# <s> 	 error of <s> 	 H 	 count
1.58182	0.889695	3.99	11440
# <s> 	 error of <s> 	 H 	 count
3.10629	2.37408	4	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.01	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.02	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.03	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.04	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.05	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.06	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.07	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.08	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.09	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.1	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.11	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.12	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.13	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.14	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.15	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.16	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.17	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.18	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.19	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.2	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.21	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.22	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.23	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.24	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.25	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.26	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.27	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.28	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.29	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.3	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.31	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.32	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.33	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.34	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.35	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.36	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.37	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.38	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.39	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.4	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.41	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.42	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.43	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.44	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.45	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.46	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.47	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.48	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.49	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.5	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.51	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.52	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.53	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.54	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.55	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.56	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.57	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.58	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.59	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.6	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.61	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.62	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.63	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.64	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.65	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.66	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.67	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.68	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.69	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.7	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.71	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.72	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.73	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.74	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.75	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.76	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.77	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.78	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.79	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.8	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.81	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.82	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.83	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.84	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.85	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.86	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.87	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.88	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.89	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.9	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.91	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.92	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.93	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.94	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.95	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.96	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.97	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.98	11440
# <s> 	 error of <s> 	 H 	 count
1.17902	0.424899	4.99	11440
# <s> 	 error of <s> 	 H 	 count
1.6965	0.906188	5	11440
